STATION,STATION_NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921129,0.00,-9999,9,25,-3,4
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921130,0.40,-9999,12,19,3,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921201,0.00,-9999,13,24,5,10
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921202,1.10,-9999,15,21,9,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921203,0.00,-9999,4,17,-12,-9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921204,0.00,-9999,-4,18,-16,0
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921205,0.00,-9999,4,13,-7,5
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921206,0.00,-9999,6,18,-1,0
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921207,0.50,-9999,9,18,-5,17
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921208,1.50,-9999,20,23,16,24
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921209,0.50,-9999,20,25,15,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921210,0.40,-9999,24,34,15,25
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921211,0.50,-9999,24,29,19,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921212,0.00,-9999,15,23,4,2
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921213,0.00,-9999,6,24,-6,2
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921214,0.00,-9999,10,20,1,11
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921215,0.00,-9999,8,18,-6,4
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921216,0.00,-9999,-1,5,-8,-1
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921217,0.40,-9999,5,11,-2,6
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921218,0.10,-9999,4,13,-2,1
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921219,0.10,-9999,3,9,-1,2
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921220,0.50,-9999,8,14,2,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921221,1.00,-9999,16,18,14,13
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921222,1.10,-9999,15,18,13,17
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921223,0.10,-9999,18,19,17,18
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921224,0.10,-9999,16,20,8,10
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921225,0.00,-9999,11,22,4,8
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921226,0.50,-9999,15,21,5,20
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921227,0.50,-9999,18,22,11,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921228,0.20,-9999,17,22,7,21
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921229,0.60,-9999,22,24,18,16
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921230,0.30,-9999,14,19,8,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19921231,0.30,-9999,10,15,1,14
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930101,0.50,-9999,18,24,14,20
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930102,0.00,-9999,9,20,-7,-1
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930103,0.00,-9999,0,3,-4,-2
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930104,0.00,-9999,2,7,-4,0
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930105,0.10,-9999,3,10,-4,-3
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930106,0.00,-9999,3,20,-6,-6
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930107,0.20,-9999,4,23,-8,7
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930108,0.20,-9999,14,24,6,7
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930109,0.00,-9999,6,17,-2,3
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930110,0.00,-9999,9,20,-2,10
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930111,0.00,-9999,9,19,0,0
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930112,0.10,-9999,1,11,-10,-13
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930113,0.20,-9999,0,12,-15,14
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930114,0.50,-9999,20,26,12,24
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930115,0.00,-9999,18,25,8,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930116,0.10,-9999,19,25,12,18
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930117,0.00,-9999,15,29,-3,-5
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930118,0.00,-9999,11,30,-7,14
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930119,0.00,-9999,17,22,13,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930120,0.90,-9999,20,27,14,23
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930121,0.60,-9999,21,26,18,22
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930122,0.90,-9999,20,27,12,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930123,0.00,-9999,6,13,2,3
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930124,0.10,-9999,10,17,3,19
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930125,0.20,-9999,20,24,16,19
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930126,0.50,-9999,21,34,13,12
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930127,0.00,-9999,18,34,11,11
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930128,0.00,-9999,18,32,4,13
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930129,0.00,-9999,21,40,10,4
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930130,0.00,-9999,17,38,0,4
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930131,0.00,-9999,20,46,2,10
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930201,0.00,-9999,18,41,8,13
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930202,0.00,-9999,18,30,9,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930203,0.00,-9999,17,37,2,4
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930204,0.10,-9999,18,46,0,10
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930205,0.00,-9999,20,41,5,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930206,0.00,-9999,18,30,2,18
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930207,0.10,-9999,24,42,12,8
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930208,0.10,-9999,20,38,1,22
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930209,0.40,-9999,27,35,19,25
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930210,0.20,-9999,25,35,19,18
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930211,0.30,-9999,21,27,17,19
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930212,0.10,-9999,18,24,13,16
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930213,0.00,-9999,16,22,12,11
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930214,0.00,-9999,12,25,3,2
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930215,0.00,-9999,3,20,-10,-14
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930216,0.00,-9999,-5,12,-18,-15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930217,0.00,-9999,1,20,-17,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930218,1.60,-9999,19,26,7,23
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930219,1.30,-9999,26,31,23,22
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930220,0.10,-9999,20,30,10,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930221,0.40,-9999,9,13,6,6
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930222,0.10,-9999,9,15,4,4
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930223,0.80,-9999,13,21,2,13
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930224,0.00,-9999,17,35,6,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930225,0.00,-9999,9,25,-3,-1
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930226,0.00,-9999,7,24,-4,-10
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930227,0.00,-9999,8,32,-14,-3
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930228,0.00,-9999,16,40,-5,4
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930301,0.00,-9999,17,39,2,10
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930302,0.00,-9999,15,30,6,5
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930303,0.00,-9999,16,37,1,0
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930304,0.10,-9999,17,34,-1,19
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930305,0.10,-9999,23,31,18,21
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930306,0.00,-9999,25,40,17,16
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930307,0.40,-9999,27,42,15,24
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930308,0.00,-9999,28,38,18,24
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930309,0.00,-9999,24,33,14,11
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930310,0.00,-9999,22,40,10,9
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930311,0.00,-9999,11,28,-9,-14
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930312,0.00,-9999,6,29,-17,5
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930313,0.10,-9999,17,34,4,16
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930314,0.60,-9999,23,29,15,23
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930315,0.80,-9999,26,28,23,23
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930316,0.70,-9999,26,32,22,27
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930317,0.50,-9999,30,33,27,28
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930318,0.20,-9999,30,38,28,27
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930319,0.10,-9999,28,32,25,26
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930320,0.40,-9999,27,36,20,18
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930321,0.00,-9999,25,37,17,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930322,0.00,-9999,30,47,15,21
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930323,0.50,-9999,36,53,18,28
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930324,0.30,-9999,38,53,27,31
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930325,0.10,-9999,36,44,31,35
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930326,0.10,-9999,38,51,29,27
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930327,0.00,-9999,36,52,26,33
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930328,0.00,-9999,36,54,29,27
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930329,0.10,-9999,32,42,23,24
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930330,0.00,-9999,29,44,18,22
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930331,0.00,-9999,28,42,20,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930401,0.10,-9999,32,49,14,25
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930402,0.10,-9999,-9999,-9999,-9999,27
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930403,0.10,-9999,32,40,26,26
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930404,0.50,-9999,31,35,26,24
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930405,0.10,-9999,25,35,13,10
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930406,0.00,-9999,22,42,8,11
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930407,0.00,-9999,25,42,9,26
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930408,0.00,-9999,32,42,21,29
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930409,0.90,-9999,28,33,17,22
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930410,1.10,-9999,26,38,18,21
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930411,0.20,-9999,23,30,16,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930412,0.00,-9999,23,34,13,18
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930413,0.00,-9999,25,37,14,15
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930414,0.10,-9999,26,43,10,24
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930415,0.10,-9999,31,43,24,29
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930416,0.40,-9999,31,43,24,24
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930417,0.20,-9999,31,45,23,31
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930418,0.50,-9999,28,35,24,22
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930419,0.00,-9999,27,37,18,18
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930420,0.00,-9999,29,44,17,22
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930421,0.10,-9999,37,52,21,33
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930422,0.30,-9999,35,48,29,27
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930423,0.50,-9999,28,33,24,25
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930424,0.20,-9999,31,40,24,28
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930425,0.10,-9999,31,40,27,31
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930426,0.30,-9999,33,46,25,16
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930427,0.00,-9999,29,42,16,23
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930428,0.00,-9999,33,44,22,29
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930429,0.50,-9999,32,41,25,26
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930430,0.20,-9999,31,44,23,20
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930501,0.10,-9999,32,46,19,26
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930502,0.20,-9999,35,47,25,30
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930503,0.30,-9999,39,54,28,31
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930504,0.20,-9999,32,40,27,30
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930505,0.60,-9999,36,56,29,30
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930506,0.10,-9999,33,39,29,28
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930507,0.20,-9999,30,39,25,21
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930508,0.10,-9999,29,41,20,19
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930509,0.00,-9999,31,43,19,23
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930510,0.00,-9999,44,62,20,70
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930511,0.00,-9999,53,71,34,36
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930512,0.00,-9999,52,72,30,42
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930513,0.00,-9999,51,68,37,38
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930514,0.30,-9999,48,73,36,36
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930515,0.00,-9999,46,62,35,36
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930516,0.10,-9999,43,61,33,33
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930517,0.00,-9999,44,60,32,30
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930518,0.00,-9999,46,62,29,38
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930519,0.00,-9999,47,64,33,37
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930520,0.30,-9999,46,65,35,40
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930521,1.10,-9999,40,49,33,47
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930522,0.30,-9999,37,49,32,32
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930523,0.00,-9999,40,50,32,33
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930524,0.00,-9999,44,58,32,30
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930525,0.00,-9999,48,68,27,53
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930526,0.00,-9999,51,62,41,36
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930527,0.00,-9999,51,65,33,43
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930528,0.00,-9999,49,65,40,42
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930529,0.00,-9999,46,59,38,37
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930530,0.00,-9999,49,63,31,38
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930531,0.00,-9999,53,68,36,41
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930601,0.20,-9999,43,52,36,32
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930602,0.10,-9999,44,60,29,33
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930603,0.50,-9999,36,46,32,34
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930604,0.00,-9999,39,51,33,37
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930605,0.70,-9999,40,47,35,35
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930606,0.60,-9999,37,53,31,30
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930607,0.20,-9999,34,38,28,34
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930608,0.30,-9999,36,44,32,34
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930609,0.00,-9999,42,51,32,38
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930610,0.10,-9999,45,61,35,38
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930611,0.10,-9999,42,55,35,29
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930612,0.00,-9999,33,40,26,25
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930613,0.00,-9999,40,54,24,31
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930614,0.00,-9999,52,68,30,44
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930615,0.20,-9999,50,60,39,38
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930616,0.00,-9999,45,57,34,37
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930617,0.00,-9999,44,58,35,36
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930618,0.00,-9999,49,62,32,43
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930619,0.00,-9999,54,66,39,45
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930620,0.00,-9999,58,71,39,51
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930621,0.40,-9999,55,68,44,42
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930622,0.30,-9999,44,50,38,36
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930623,0.00,-9999,35,39,29,30
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930624,0.00,-9999,38,49,29,35
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930625,0.00,-9999,48,60,34,39
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930626,0.00,-9999,55,70,38,48
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930627,0.00,-9999,59,71,46,45
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930628,0.00,-9999,54,69,44,42
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930629,0.00,-9999,44,51,35,32
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930630,0.00,-9999,45,55,30,38
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930701,0.00,-9999,49,60,37,41
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930702,0.40,-9999,51,65,37,36
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930703,0.60,-9999,35,41,32,36
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930704,0.70,-9999,38,43,35,37
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930705,0.00,-9999,39,50,33,34
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930706,0.00,-9999,39,48,33,32
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930707,0.00,-9999,44,55,31,37
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930708,0.00,-9999,45,55,33,37
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930709,0.00,-9999,50,62,34,48
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930710,0.00,-9999,54,62,43,36
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930711,0.00,-9999,51,64,34,46
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930712,0.00,-9999,50,58,37,33
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930713,0.00,-9999,54,61,44,46
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930714,0.00,-9999,51,62,40,47
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930715,0.00,-9999,53,63,45,40
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930716,0.00,-9999,45,55,36,38
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930717,0.00,-9999,47,60,33,42
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930718,0.00,-9999,47,59,32,43
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930719,0.00,-9999,54,70,34,49
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930720,0.00,-9999,55,67,45,45
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930721,0.00,-9999,46,57,39,41
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930722,0.40,-9999,42,51,37,43
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930723,0.20,-9999,43,48,40,41
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930724,0.30,-9999,42,50,38,39
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930725,0.60,-9999,43,56,38,40
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930726,0.00,-9999,40,44,38,38
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930727,0.00,-9999,47,57,38,42
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930728,0.00,-9999,56,74,34,54
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930729,0.00,-9999,59,72,49,56
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930730,0.00,-9999,60,70,48,52
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930731,0.00,-9999,56,65,45,47
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930801,0.00,-9999,56,69,40,47
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930802,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930803,0.00,-9999,53,66,38,46
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930804,0.00,-9999,52,70,43,46
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930805,0.00,-9999,51,67,39,44
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930806,0.00,-9999,52,65,41,46
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930807,0.00,-9999,51,68,40,45
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930808,0.00,-9999,52,64,40,48
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930809,0.00,-9999,58,73,42,51
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930810,0.00,-9999,57,71,47,48
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930811,0.20,-9999,51,63,43,43
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930812,0.10,-9999,51,67,38,47
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930813,0.00,-9999,51,62,40,44
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930814,0.00,-9999,53,69,38,44
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930815,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930816,0.00,-9999,44,55,38,39
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930817,0.00,-9999,45,57,34,39
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930818,0.00,-9999,52,68,31,46
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930819,0.00,-9999,54,71,44,47
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930820,0.00,-9999,53,71,45,46
GHCND:USS0010E09S,LEWIS LAKE DIVIDE WY US,19930821,0.30,-9999,45,53,42,42
